index,raw_tick_uint32,intensity_int16,endianness
9262,3826843648,-1,LE
9263,0,-7147,LE
9264,65535,0,LE
9265,4294960145,0,LE
9266,3825926144,-1,LE
9267,0,-7163,LE
9268,65535,0,LE
9269,4294960127,0,LE
9270,3824615424,-1,LE
9271,0,-7185,LE
9272,65535,0,LE
9273,4294960102,0,LE
9274,3822911488,-1,LE
9275,0,-7213,LE
9276,65535,0,LE
9277,4294960072,0,LE
9278,3820814336,-1,LE
9279,0,-7247,LE
9280,65535,0,LE
9281,4294960037,0,LE
9282,3818455040,-1,LE
9283,0,-7284,LE
9284,65535,0,LE
9285,4294959999,0,LE
9286,3815833600,-1,LE
9287,0,-7324,LE
9288,65535,0,LE
9289,4294959958,0,LE
9290,3813146624,-1,LE
9291,0,-7366,LE
9292,65535,0,LE
9293,4294959917,0,LE
9294,3810459648,-1,LE
9295,0,-7407,LE
9296,65535,0,LE
9297,4294959875,0,LE
9298,3807772672,-1,LE
9299,0,-7447,LE
9300,65535,0,LE
9301,4294959836,0,LE
9302,3805216768,-1,LE
9303,0,-7486,LE
9304,65535,0,LE
9305,4294959798,0,LE
9306,3802791936,-1,LE
9307,0,-7521,LE
9308,65535,0,LE
9309,4294959764,0,LE
9310,3800694784,-1,LE
9311,0,-7553,LE
9312,65535,0,LE
9313,4294959734,0,LE
9314,3798794240,-1,LE
9315,0,-7580,LE
9316,65535,0,LE
9317,4294959709,0,LE
9318,3797221376,-1,LE
9319,0,-7602,LE
9320,65535,0,LE
9321,4294959687,0,LE
9322,3795910656,-1,LE
9323,0,-7621,LE
9324,65535,0,LE
9325,4294959670,0,LE
9326,3794862080,-1,LE
9327,0,-7635,LE
9328,65535,0,LE
9329,4294959657,0,LE
9330,3794075648,-1,LE
9331,0,-7646,LE
9332,65535,0,LE
9333,4294959647,0,LE
9334,3793551360,-1,LE
9335,0,-7653,LE
9336,65535,0,LE
9337,4294959641,0,LE
9338,3793158144,-1,LE
9339,0,-7658,LE
9340,65535,0,LE
9341,4294959637,0,LE
9342,3792961536,-1,LE
9343,0,-7660,LE
9344,65535,0,LE
9345,4294959635,0,LE
9346,3792896000,-1,LE
9347,0,-7661,LE
9348,65535,0,LE
9349,4294959635,0,LE
9350,3792896000,-1,LE
9351,0,-7660,LE
9352,65535,0,LE
9353,4294959636,0,LE
9354,3793027072,-1,LE
9355,0,-7658,LE
9356,65535,0,LE
9357,4294959639,0,LE
9358,3793223680,-1,LE
9359,0,-7654,LE
9360,65535,0,LE
9361,4294959644,0,LE
9362,3793616896,-1,LE
9363,0,-7647,LE
9364,65535,0,LE
9365,4294959652,0,LE
9366,3794206720,-1,LE
9367,0,-7637,LE
9368,65535,0,LE
9369,4294959663,0,LE
9370,3795058688,-1,LE
9371,0,-7622,LE
9372,65535,0,LE
9373,4294959680,0,LE
9374,3796303872,-1,LE
9375,0,-7602,LE
9376,65535,0,LE
9377,4294959702,0,LE
9378,3797876736,-1,LE
9379,0,-7575,LE
9380,65535,0,LE
9381,4294959731,0,LE
9382,3799973888,-1,LE
9383,0,-7541,LE
9384,65535,0,LE
9385,4294959768,0,LE
9386,3802529792,-1,LE
9387,0,-7499,LE
9388,65535,0,LE
9389,4294959813,0,LE
9390,3805675520,-1,LE
9391,0,-7447,LE
9392,65535,0,LE
9393,4294959868,0,LE
9394,3809476608,-1,LE
9395,0,-7387,LE
9396,65535,0,LE
9397,4294959932,0,LE
9398,3813867520,-1,LE
9399,0,-7316,LE
9400,65535,0,LE
9401,4294960005,0,LE
9402,3818913792,-1,LE
9403,0,-7236,LE
9404,65535,0,LE
9405,4294960088,0,LE
9406,3824484352,-1,LE
9407,0,-7149,LE
9408,65535,0,LE
9409,4294960178,0,LE
9410,3830579200,-1,LE
9411,0,-7054,LE
9412,65535,0,LE
9413,4294960275,0,LE
9414,3837001728,-1,LE
9415,0,-6954,LE
9416,65535,0,LE
9417,4294960376,0,LE
9418,3843686400,-1,LE
9419,0,-6851,LE
9420,65535,0,LE
9421,4294960479,0,LE
9422,3850502144,-1,LE
9423,0,-6747,LE
9424,65535,0,LE
9425,4294960584,0,LE
9426,3857317888,-1,LE
9427,0,-6643,LE
9428,65535,0,LE
9429,4294960686,0,LE
9430,3864002560,-1,LE
9431,0,-6542,LE
9432,65535,0,LE
9433,4294960787,0,LE
9434,3870556160,-1,LE
9435,0,-6444,LE
9436,65535,0,LE
9437,4294960884,0,LE
9438,3876782080,-1,LE
9439,0,-6350,LE
9440,65535,0,LE
9441,4294960976,0,LE
9442,3882680320,-1,LE
9443,0,-6262,LE
9444,65535,0,LE
9445,4294961062,0,LE
9446,3888185344,-1,LE
9447,0,-6181,LE
9448,65535,0,LE
9449,4294961141,0,LE
9450,3893231616,-1,LE
9451,0,-6106,LE
9452,65535,0,LE
9453,4294961213,0,LE
9454,3897819136,-1,LE
9455,0,-6038,LE
9456,65535,0,LE
9457,4294961280,0,LE
9458,3902078976,-1,LE
9459,0,-5975,LE
9460,65535,0,LE
9461,4294961341,0,LE
9462,3905945600,-1,LE
9463,0,-5917,LE
9464,65535,0,LE
9465,4294961398,0,LE
9466,3909615616,-1,LE
9467,0,-5862,LE
9468,65535,0,LE
9469,4294961451,0,LE
9470,3913023488,-1,LE
9471,0,-5811,LE
9472,65535,0,LE
9473,4294961501,0,LE
9474,3916300288,-1,LE
9475,0,-5763,LE
9476,65535,0,LE
9477,4294961549,0,LE
9478,3919314944,-1,LE
9479,0,-5718,LE
9480,65535,0,LE
9481,4294961592,0,LE
9482,3922067456,-1,LE
9483,0,-5676,LE
9484,65535,0,LE
9485,4294961633,0,LE
9486,3924688896,-1,LE
9487,0,-5637,LE
9488,65535,0,LE
9489,4294961671,0,LE
9490,3927113728,-1,LE
9491,0,-5602,LE
9492,65535,0,LE
9493,4294961705,0,LE
9494,3929276416,-1,LE
9495,0,-5570,LE
9496,65535,0,LE
9497,4294961736,0,LE
9498,3931242496,-1,LE
9499,0,-5541,LE
9500,65535,0,LE
9501,4294961764,0,LE
9502,3933011968,-1,LE
9503,0,-5516,LE
9504,65535,0,LE
9505,4294961788,0,LE
9506,3934453760,-1,LE
9507,0,-5495,LE
9508,65535,0,LE
9509,4294961806,0,LE
9510,3935502336,-1,LE
9511,0,-5480,LE
9512,65535,0,LE
9513,4294961820,0,LE
9514,3936288768,-1,LE
9515,0,-5470,LE
9516,65535,0,LE
9517,4294961829,0,LE
9518,3936747520,-1,LE
9519,0,-5464,LE
9520,65535,0,LE
9521,4294961833,0,LE
9522,3937009664,-1,LE
9523,0,-5461,LE
9524,65535,0,LE
9525,4294961835,0,LE
9526,3937075200,-1,LE
9527,0,-5461,LE
9528,65535,0,LE
9529,4294961835,0,LE
9530,3937009664,-1,LE
9531,0,-5462,LE
9532,65535,0,LE
9533,4294961833,0,LE
9534,3936813056,-1,LE
9535,0,-5466,LE
9536,65535,0,LE
9537,4294961829,0,LE
9538,3936616448,-1,LE
9539,0,-5469,LE
9540,65535,0,LE
9541,4294961826,0,LE
9542,3936354304,-1,LE
9543,0,-5473,LE
9544,65535,0,LE
9545,4294961822,0,LE
9546,3936092160,-1,LE
9547,0,-5477,LE
9548,65535,0,LE
9549,4294961818,0,LE
9550,3935895552,-1,LE
9551,0,-5480,LE
9552,65535,0,LE
9553,4294961816,0,LE
9554,3935764480,-1,LE
9555,0,-5482,LE
9556,65535,0,LE
9557,4294961814,0,LE
9558,3935633408,-1,LE
9559,0,-5484,LE
9560,65535,0,LE
9561,4294961811,0,LE
9562,3935502336,-1,LE
9563,0,-5487,LE
9564,65535,0,LE
9565,4294961808,0,LE
9566,3935240192,-1,LE
9567,0,-5491,LE
9568,65535,0,LE
9569,4294961803,0,LE
9570,3934846976,-1,LE
9571,0,-5498,LE
9572,65535,0,LE
9573,4294961795,0,LE
9574,3934257152,-1,LE
9575,0,-5508,LE
9576,65535,0,LE
9577,4294961784,0,LE
9578,3933405184,-1,LE
9579,0,-5522,LE
9580,65535,0,LE
9581,4294961769,0,LE
9582,3932291072,-1,LE
9583,0,-5541,LE
9584,65535,0,LE
9585,4294961748,0,LE
9586,3930849280,-1,LE
9587,0,-5566,LE
9588,65535,0,LE
9589,4294961721,0,LE
9590,3928948736,-1,LE
9591,0,-5596,LE
9592,65535,0,LE
9593,4294961688,0,LE
9594,3926654976,-1,LE
9595,0,-5633,LE
9596,65535,0,LE
9597,4294961649,0,LE
9598,3923902464,-1,LE
9599,0,-5677,LE
9600,65535,0,LE
9601,4294961603,0,LE
9602,3920756736,-1,LE
9603,0,-5727,LE
9604,65535,0,LE
9605,4294961552,0,LE
9606,3917348864,-1,LE
9607,0,-5781,LE
9608,65535,0,LE
9609,4294961496,0,LE
9610,3913613312,-1,LE
9611,0,-5839,LE
9612,65535,0,LE
9613,4294961437,0,LE
9614,3909681152,-1,LE
9615,0,-5900,LE
9616,65535,0,LE
9617,4294961375,0,LE
9618,3905486848,-1,LE
9619,0,-5964,LE
9620,65535,0,LE
9621,4294961310,0,LE
9622,3901227008,-1,LE
9623,0,-6031,LE
9624,65535,0,LE
9625,4294961243,0,LE
9626,3896836096,-1,LE
9627,0,-6098,LE
9628,65535,0,LE
9629,4294961176,0,LE
9630,3892379648,-1,LE
9631,0,-6165,LE
9632,65535,0,LE
9633,4294961108,0,LE
9634,3887988736,-1,LE
9635,0,-6232,LE
9636,65535,0,LE
9637,4294961042,0,LE
9638,3883663360,-1,LE
9639,0,-6298,LE
9640,65535,0,LE
9641,4294960976,0,LE
9642,3879403520,-1,LE
9643,0,-6363,LE
9644,65535,0,LE
9645,4294960912,0,LE
9646,3875209216,-1,LE
9647,0,-6427,LE
9648,65535,0,LE
9649,4294960848,0,LE
9650,3871014912,-1,LE
9651,0,-6490,LE
9652,65535,0,LE
9653,4294960785,0,LE
9654,3866886144,-1,LE
9655,0,-6553,LE
9656,65535,0,LE
9657,4294960721,0,LE
9658,3862691840,-1,LE
9659,0,-6618,LE
9660,65535,0,LE
9661,4294960657,0,LE
9662,3858432000,-1,LE
9663,0,-6683,LE
9664,65535,0,LE
9665,4294960591,0,LE
9666,3854041088,-1,LE
9667,0,-6750,LE
9668,65535,0,LE
9669,4294960523,0,LE
9670,3849584640,-1,LE
9671,0,-6820,LE
9672,65535,0,LE
9673,4294960452,0,LE
9674,3844800512,-1,LE
9675,0,-6894,LE
9676,65535,0,LE
9677,4294960377,0,LE
9678,3839819776,-1,LE
9679,0,-6972,LE
9680,65535,0,LE
9681,4294960297,0,LE
9682,3834511360,-1,LE
9683,0,-7054,LE
9684,65535,0,LE
9685,4294960213,0,LE
9686,3828809728,-1,LE
9687,0,-7143,LE
9688,65535,0,LE
9689,4294960123,0,LE
9690,3822780416,-1,LE
9691,0,-7236,LE
9692,65535,0,LE
9693,4294960027,0,LE
9694,3816423424,-1,LE
9695,0,-7335,LE
9696,65535,0,LE
9697,4294959927,0,LE
9698,3809804288,-1,LE
9699,0,-7437,LE
9700,65535,0,LE
9701,4294959824,0,LE
9702,3802988544,-1,LE
9703,0,-7542,LE
9704,65535,0,LE
9705,4294959719,0,LE
9706,3796107264,-1,LE
9707,0,-7647,LE
9708,65535,0,LE
9709,4294959614,0,LE
9710,3789225984,-1,LE
9711,0,-7751,LE
9712,65535,0,LE
9713,4294959510,0,LE
9714,3782541312,-1,LE
9715,0,-7852,LE
9716,65535,0,LE
9717,4294959411,0,LE
9718,3776118784,-1,LE
9719,0,-7948,LE
9720,65535,0,LE
9721,4294959317,0,LE
9722,3770155008,-1,LE
9723,0,-8037,LE
9724,65535,0,LE
9725,4294959232,0,LE
9726,3764715520,-1,LE
9727,0,-8117,LE
9728,65535,0,LE
9729,4294959155,0,LE
9730,3759931392,-1,LE
9731,0,-8185,LE
9732,65535,0,LE
9733,4294959090,0,LE
9734,3755933696,-1,LE
9735,0,-8242,LE
9736,65535,0,LE
9737,4294959038,0,LE
9738,3752853504,-1,LE
9739,0,-8285,LE
9740,65535,0,LE
9741,4294958999,0,LE
9742,3750559744,-1,LE
9743,0,-8315,LE
9744,65535,0,LE
9745,4294958974,0,LE
9746,3749249024,-1,LE
9747,0,-8331,LE
9748,65535,0,LE
9749,4294958962,0,LE
9750,3748724736,-1,LE
9751,0,-8335,LE
9752,65535,0,LE
9753,4294958962,0,LE
9754,3748986880,-1,LE
9755,0,-8327,LE
9756,65535,0,LE
9757,4294958974,0,LE
9758,3750035456,-1,LE
9759,0,-8308,LE
9760,65535,0,LE
9761,4294958996,0,LE
9762,3751608320,-1,LE
9763,0,-8280,LE
9764,65535,0,LE
9765,4294959027,0,LE
9766,3753836544,-1,LE
9767,0,-8244,LE
9768,65535,0,LE
9769,4294959065,0,LE
9770,3756457984,-1,LE
9771,0,-8202,LE
9772,65535,0,LE
9773,4294959110,0,LE
9774,3759538176,-1,LE
9775,0,-8154,LE
9776,65535,0,LE
9777,4294959159,0,LE
9778,3762814976,-1,LE
9779,0,-8103,LE
9780,65535,0,LE
9781,4294959210,0,LE
9782,3766222848,-1,LE
9783,0,-8051,LE
9784,65535,0,LE
9785,4294959262,0,LE
9786,3769630720,-1,LE
9787,0,-7999,LE
9788,65535,0,LE
9789,4294959314,0,LE
9790,3772907520,-1,LE
9791,0,-7950,LE
9792,65535,0,LE
9793,4294959363,0,LE
9794,3776053248,-1,LE
9795,0,-7902,LE
9796,65535,0,LE
9797,4294959409,0,LE
9798,3779002368,-1,LE
9799,0,-7859,LE
9800,65535,0,LE
9801,4294959451,0,LE
9802,3781689344,-1,LE
9803,0,-7820,LE
9804,65535,0,LE
9805,4294959488,0,LE
9806,3784048640,-1,LE
9807,0,-7786,LE
9808,65535,0,LE
9809,4294959520,0,LE
9810,3786014720,-1,LE
9811,0,-7758,LE
9812,65535,0,LE
9813,4294959546,0,LE
9814,3787522048,-1,LE
9815,0,-7738,LE
9816,65535,0,LE
9817,4294959564,0,LE
9818,3788505088,-1,LE
9819,0,-7725,LE
9820,65535,0,LE
9821,4294959573,0,LE
9822,3788963840,-1,LE
9823,0,-7720,LE
9824,65535,0,LE
9825,4294959575,0,LE
9826,3788963840,-1,LE
9827,0,-7723,LE
9828,65535,0,LE
9829,4294959570,0,LE
9830,3788439552,-1,LE
9831,0,-7734,LE
9832,65535,0,LE
9833,4294959557,0,LE
9834,3787390976,-1,LE
9835,0,-7751,LE
9836,65535,0,LE
9837,4294959537,0,LE
9838,3785949184,-1,LE
9839,0,-7776,LE
9840,65535,0,LE
9841,4294959511,0,LE
9842,3784048640,-1,LE
9843,0,-7807,LE
9844,65535,0,LE
9845,4294959478,0,LE
9846,3781754880,-1,LE
9847,0,-7844,LE
9848,65535,0,LE
9849,4294959439,0,LE
9850,3779133440,-1,LE
9851,0,-7885,LE
9852,65535,0,LE
9853,4294959396,0,LE
9854,3776249856,-1,LE
9855,0,-7930,LE
9856,65535,0,LE
9857,4294959350,0,LE
9858,3773235200,-1,LE
9859,0,-7977,LE
9860,65535,0,LE
9861,4294959303,0,LE
9862,3770089472,-1,LE
9863,0,-8025,LE
9864,65535,0,LE
9865,4294959255,0,LE
9866,3766943744,-1,LE
9867,0,-8073,LE
9868,65535,0,LE
9869,4294959208,0,LE
9870,3763863552,-1,LE
9871,0,-8119,LE
9872,65535,0,LE
9873,4294959161,0,LE
9874,3760848896,-1,LE
9875,0,-8164,LE
9876,65535,0,LE
9877,4294959117,0,LE
9878,3758030848,-1,LE
9879,0,-8206,LE
9880,65535,0,LE
9881,4294959076,0,LE
9882,3755409408,-1,LE
9883,0,-8246,LE
9884,65535,0,LE
9885,4294959038,0,LE
9886,3752984576,-1,LE
9887,0,-8282,LE
9888,65535,0,LE
9889,4294959003,0,LE
9890,3750756352,-1,LE
9891,0,-8315,LE
9892,65535,0,LE
9893,4294958970,0,LE
9894,3748659200,-1,LE
9895,0,-8347,LE
9896,65535,0,LE
9897,4294958939,0,LE
9898,3746627584,-1,LE
9899,0,-8377,LE
9900,65535,0,LE
9901,4294958909,0,LE
9902,3744727040,-1,LE
9903,0,-8406,LE
9904,65535,0,LE
9905,4294958880,0,LE
9906,3742826496,-1,LE
9907,0,-8435,LE
9908,65535,0,LE
9909,4294958851,0,LE
9910,3740925952,-1,LE
9911,0,-8464,LE
9912,65535,0,LE
9913,4294958822,0,LE
9914,3738959872,-1,LE
9915,0,-8494,LE
9916,65535,0,LE
9917,4294958792,0,LE
9918,3736993792,-1,LE
9919,0,-8524,LE
9920,65535,0,LE
9921,4294958761,0,LE
9922,3734962176,-1,LE
9923,0,-8555,LE
9924,65535,0,LE
9925,4294958730,0,LE
9926,3732930560,-1,LE
9927,0,-8587,LE
9928,65535,0,LE
9929,4294958698,0,LE
9930,3730833408,-1,LE
9931,0,-8618,LE
9932,65535,0,LE
9933,4294958667,0,LE
9934,3728801792,-1,LE
9935,0,-8649,LE
9936,65535,0,LE
9937,4294958637,0,LE
9938,3726901248,-1,LE
9939,0,-8677,LE
9940,65535,0,LE
9941,4294958610,0,LE
9942,3725131776,-1,LE
9943,0,-8703,LE
9944,65535,0,LE
9945,4294958585,0,LE
9946,3723558912,-1,LE
9947,0,-8726,LE
9948,65535,0,LE
9949,4294958563,0,LE
9950,3722248192,-1,LE
9951,0,-8745,LE
9952,65535,0,LE
9953,4294958545,0,LE
9954,3721134080,-1,LE
9955,0,-8760,LE
9956,65535,0,LE
9957,4294958532,0,LE
9958,3720413184,-1,LE
9959,0,-8770,LE
9960,65535,0,LE
9961,4294958524,0,LE
9962,3720019968,-1,LE
9963,0,-8774,LE
9964,65535,0,LE
9965,4294958522,0,LE
9966,3719954432,-1,LE
9967,0,-8773,LE
9968,65535,0,LE
9969,4294958524,0,LE
9970,3720216576,-1,LE
9971,0,-8767,LE
9972,65535,0,LE
9973,4294958532,0,LE
9974,3720871936,-1,LE
9975,0,-8755,LE
9976,65535,0,LE
9977,4294958546,0,LE
9978,3721920512,-1,LE
9979,0,-8738,LE
9980,65535,0,LE
9981,4294958565,0,LE
9982,3723296768,-1,LE
9983,0,-8715,LE
9984,65535,0,LE
9985,4294958589,0,LE
9986,3725000704,-1,LE
9987,0,-8688,LE
9988,65535,0,LE
9989,4294958619,0,LE
9990,3726966784,-1,LE
9991,0,-8656,LE
9992,65535,0,LE
9993,4294958652,0,LE
9994,3729260544,-1,LE
9995,0,-8619,LE
9996,65535,0,LE
9997,4294958689,0,LE
9998,3731816448,-1,LE
9999,0,-8580,LE
10000,65535,0,LE
10001,4294958730,0,LE
10002,3734503424,-1,LE
10003,0,-8538,LE
10004,65535,0,LE
10005,4294958773,0,LE
10006,3737321472,-1,LE
10007,0,-8494,LE
10008,65535,0,LE
10009,4294958817,0,LE
10010,3740270592,-1,LE
10011,0,-8448,LE
10012,65535,0,LE
10013,4294958864,0,LE
10014,3743350784,-1,LE
10015,0,-8401,LE
10016,65535,0,LE
10017,4294958911,0,LE
10018,3746496512,-1,LE
10019,0,-8353,LE
10020,65535,0,LE
10021,4294958959,0,LE
10022,3749576704,-1,LE
10023,0,-8306,LE
10024,65535,0,LE
10025,4294959006,0,LE
10026,3752722432,-1,LE
10027,0,-8258,LE
10028,65535,0,LE
10029,4294959053,0,LE
10030,3755802624,-1,LE
10031,0,-8212,LE
10032,65535,0,LE
10033,4294959100,0,LE
10034,3758817280,-1,LE
10035,0,-8166,LE
10036,65535,0,LE
10037,4294959145,0,LE
10038,3761766400,-1,LE
10039,0,-8121,LE
10040,65535,0,LE
10041,4294959190,0,LE
10042,3764715520,-1,LE
10043,0,-8077,LE
10044,65535,0,LE
10045,4294959234,0,LE
10046,3767533568,-1,LE
10047,0,-8034,LE
10048,65535,0,LE
10049,4294959276,0,LE
10050,3770220544,-1,LE
10051,0,-7993,LE
10052,65535,0,LE
10053,4294959316,0,LE
10054,3772841984,-1,LE
10055,0,-7955,LE
10056,65535,0,LE
10057,4294959353,0,LE
10058,3775201280,-1,LE
10059,0,-7920,LE
10060,65535,0,LE
10061,4294959387,0,LE
10062,3777363968,-1,LE
10063,0,-7888,LE
10064,65535,0,LE
10065,4294959418,0,LE
10066,3779264512,-1,LE
10067,0,-7861,LE
10068,65535,0,LE
10069,4294959443,0,LE
10070,3780771840,-1,LE
10071,0,-7839,LE
10072,65535,0,LE
10073,4294959463,0,LE
10074,3781951488,-1,LE
10075,0,-7823,LE
10076,65535,0,LE
10077,4294959477,0,LE
10078,3782803456,-1,LE
10079,0,-7813,LE
10080,65535,0,LE
10081,4294959485,0,LE
10082,3783196672,-1,LE
10083,0,-7808,LE
10084,65535,0,LE
10085,4294959488,0,LE
10086,3783196672,-1,LE
10087,0,-7810,LE
10088,65535,0,LE
10089,4294959484,0,LE
10090,3782803456,-1,LE
10091,0,-7818,LE
10092,65535,0,LE
10093,4294959474,0,LE
10094,3782082560,-1,LE
10095,0,-7831,LE
10096,65535,0,LE
10097,4294959460,0,LE
10098,3781033984,-1,LE
10099,0,-7849,LE
10100,65535,0,LE
10101,4294959440,0,LE
10102,3779592192,-1,LE
10103,0,-7872,LE
10104,65535,0,LE
10105,4294959415,0,LE
10106,3777888256,-1,LE
10107,0,-7899,LE
10108,65535,0,LE
10109,4294959387,0,LE
10110,3775922176,-1,LE
10111,0,-7931,LE
10112,65535,0,LE
10113,4294959354,0,LE
10114,3773759488,-1,LE
10115,0,-7964,LE
10116,65535,0,LE
10117,4294959320,0,LE
10118,3771465728,-1,LE
10119,0,-8000,LE
10120,65535,0,LE
10121,4294959283,0,LE
10122,3768975360,-1,LE
10123,0,-8039,LE
10124,65535,0,LE
10125,4294959244,0,LE
10126,3766353920,-1,LE
10127,0,-8080,LE
10128,65535,0,LE
10129,4294959202,0,LE
10130,3763601408,-1,LE
10131,0,-8123,LE
10132,65535,0,LE
10133,4294959159,0,LE
10134,3760717824,-1,LE
10135,0,-8167,LE
10136,65535,0,LE
10137,4294959114,0,LE
10138,3757768704,-1,LE
10139,0,-8212,LE
10140,65535,0,LE
10141,4294959069,0,LE
10142,3754754048,-1,LE
10143,0,-8258,LE
10144,65535,0,LE
10145,4294959023,0,LE
10146,3751804928,-1,LE
10147,0,-8303,LE
10148,65535,0,LE
10149,4294958978,0,LE
10150,3748921344,-1,LE
10151,0,-8347,LE
10152,65535,0,LE
10153,4294958935,0,LE
10154,3746103296,-1,LE
10155,0,-8389,LE
10156,65535,0,LE
10157,4294958894,0,LE
10158,3743416320,-1,LE
10159,0,-8429,LE
10160,65535,0,LE
10161,4294958855,0,LE
10162,3740925952,-1,LE
10163,0,-8466,LE
10164,65535,0,LE
10165,4294958818,0,LE
10166,3738632192,-1,LE
10167,0,-8500,LE
10168,65535,0,LE
10169,4294958786,0,LE
10170,3736666112,-1,LE
10171,0,-8529,LE
10172,65535,0,LE
10173,4294958759,0,LE
10174,3734896640,-1,LE
10175,0,-8553,LE
10176,65535,0,LE
10177,4294958735,0,LE
10178,3733454848,-1,LE
10179,0,-8574,LE
10180,65535,0,LE
10181,4294958716,0,LE
10182,3732275200,-1,LE
10183,0,-8591,LE
10184,65535,0,LE
10185,4294958700,0,LE
10186,3731357696,-1,LE
10187,0,-8604,LE
10188,65535,0,LE
10189,4294958688,0,LE
10190,3730636800,-1,LE
10191,0,-8614,LE
10192,65535,0,LE
10193,4294958680,0,LE
10194,3730178048,-1,LE
10195,0,-8620,LE
10196,65535,0,LE
10197,4294958674,0,LE
10198,3729850368,-1,LE
10199,0,-8624,LE
10200,65535,0,LE
10201,4294958671,0,LE
10202,3729719296,-1,LE
10203,0,-8625,LE
10204,65535,0,LE
10205,4294958671,0,LE
10206,3729784832,-1,LE
10207,0,-8624,LE
10208,65535,0,LE
10209,4294958673,0,LE
10210,3729915904,-1,LE
10211,0,-8621,LE
10212,65535,0,LE
10213,4294958676,0,LE
10214,3730112512,-1,LE
10215,0,-8618,LE
10216,65535,0,LE
10217,4294958679,0,LE
10218,3730309120,-1,LE
10219,0,-8614,LE
10220,65535,0,LE
10221,4294958683,0,LE
10222,3730571264,-1,LE
10223,0,-8611,LE
10224,65535,0,LE
10225,4294958686,0,LE
10226,3730833408,-1,LE
10227,0,-8607,LE
10228,65535,0,LE
10229,4294958689,0,LE
10230,3730964480,-1,LE
10231,0,-8605,LE
10232,65535,0,LE
10233,4294958692,0,LE
10234,3731095552,-1,LE
10235,0,-8604,LE
10236,65535,0,LE
10237,4294958692,0,LE
10238,3731095552,-1,LE
10239,0,-8604,LE
10240,65535,0,LE
10241,4294958691,0,LE
10242,3730898944,-1,LE
10243,0,-8608,LE
10244,65535,0,LE
10245,4294958686,0,LE
10246,3730571264,-1,LE
10247,0,-8614,LE
10248,65535,0,LE
10249,4294958679,0,LE
10250,3729981440,-1,LE
10251,0,-8625,LE
10252,65535,0,LE
10253,4294958667,0,LE
10254,3729195008,-1,LE
10255,0,-8638,LE
10256,65535,0,LE
10257,4294958652,0,LE
10258,3728080896,-1,LE
10259,0,-8656,LE
10260,65535,0,LE
10261,4294958634,0,LE
10262,3726835712,-1,LE
10263,0,-8677,LE
10264,65535,0,LE
10265,4294958612,0,LE
10266,3725262848,-1,LE
10267,0,-8701,LE
10268,65535,0,LE
10269,4294958586,0,LE
10270,3723558912,-1,LE
10271,0,-8728,LE
10272,65535,0,LE
10273,4294958559,0,LE
10274,3721723904,-1,LE
10275,0,-8757,LE
10276,65535,0,LE
10277,4294958529,0,LE
10278,3719692288,-1,LE
10279,0,-8789,LE
10280,65535,0,LE
10281,4294958497,0,LE
10282,3717529600,-1,LE
10283,0,-8822,LE
10284,65535,0,LE
10285,4294958463,0,LE
10286,3715301376,-1,LE
10287,0,-8857,LE
10288,65535,0,LE
10289,4294958427,0,LE
10290,3713007616,-1,LE
10291,0,-8893,LE
10292,65535,0,LE
10293,4294958391,0,LE
10294,3710582784,-1,LE
10295,0,-8929,LE
10296,65535,0,LE
10297,4294958355,0,LE
10298,3708223488,-1,LE
10299,0,-8966,LE
10300,65535,0,LE
10301,4294958318,0,LE
10302,3705798656,-1,LE
10303,0,-9003,LE
10304,65535,0,LE
10305,4294958281,0,LE
10306,3703308288,-1,LE
10307,0,-9040,LE
10308,65535,0,LE
10309,4294958244,0,LE
10310,3700883456,-1,LE
10311,0,-9077,LE
10312,65535,0,LE
10313,4294958206,0,LE
10314,3698458624,-1,LE
10315,0,-9115,LE
10316,65535,0,LE
10317,4294958168,0,LE
10318,3695968256,-1,LE
10319,0,-9153,LE
10320,65535,0,LE
10321,4294958131,0,LE
10322,3693477888,-1,LE
10323,0,-9190,LE
10324,65535,0,LE
10325,4294958094,0,LE
10326,3691118592,-1,LE
10327,0,-9225,LE
10328,65535,0,LE
10329,4294958059,0,LE
10330,3688955904,-1,LE
10331,0,-9258,LE
10332,65535,0,LE
10333,4294958028,0,LE
10334,3686989824,-1,LE
10335,0,-9286,LE
10336,65535,0,LE
10337,4294958001,0,LE
10338,3685285888,-1,LE
10339,0,-9310,LE
10340,65535,0,LE
10341,4294957979,0,LE
10342,3683975168,-1,LE
10343,0,-9328,LE
10344,65535,0,LE
10345,4294957963,0,LE
10346,3683057664,-1,LE
10347,0,-9340,LE
10348,65535,0,LE
10349,4294957953,0,LE
10350,3682533376,-1,LE
10351,0,-9346,LE
10352,65535,0,LE
10353,4294957950,0,LE
10354,3682467840,-1,LE
10355,0,-9344,LE
10356,65535,0,LE
10357,4294957954,0,LE
10358,3682926592,-1,LE
10359,0,-9335,LE
10360,65535,0,LE
10361,4294957966,0,LE
10362,3683844096,-1,LE
10363,0,-9318,LE
10364,65535,0,LE
10365,4294957984,0,LE
10366,3685220352,-1,LE
10367,0,-9296,LE
10368,65535,0,LE
10369,4294958008,0,LE
10370,3686858752,-1,LE
10371,0,-9270,LE
10372,65535,0,LE
10373,4294958035,0,LE
10374,3688693760,-1,LE
10375,0,-9241,LE
10376,65535,0,LE
10377,4294958065,0,LE
10378,3690659840,-1,LE
10379,0,-9211,LE
